name,true_label,pred_label,prec
512,1,1,0.67
513,1,1,0.8
514,1,0,0.33
515,1,1,0.61
516,1,1,0.79
517,1,1,0.68
518,1,1,0.77
519,1,1,0.67
520,1,0,0.36
521,1,1,0.78
522,1,1,0.79
523,1,0,0.44
524,1,0,0.38
525,1,1,0.79
526,1,1,0.81
527,1,1,0.74
528,1,1,0.57
529,1,1,0.8
530,1,0,0.31
531,1,1,0.68
532,1,0,0.37
533,1,1,0.82
534,1,1,0.91
535,1,1,0.85
536,1,1,0.64
537,1,0,0.55
538,1,1,0.74
539,1,1,0.67
540,1,1,0.74
541,1,1,0.83
542,1,1,0.77
543,1,1,1.0
544,1,1,0.94
545,1,1,0.74
546,1,1,0.82
547,1,1,0.57
548,1,0,0.32
549,1,0,0.41
550,1,1,0.75
551,1,1,0.82
552,1,1,0.67
553,1,1,0.79
554,1,1,0.73
555,1,1,0.6
556,1,1,0.68
557,1,1,0.96
558,1,1,0.62
559,1,1,0.89
560,1,1,0.8
561,1,0,0.38
562,1,0,0.51
563,1,1,0.75
564,1,1,0.58
565,1,1,0.81
566,1,1,0.67
567,1,1,0.84
568,1,0,0.43
569,1,1,0.63
570,1,1,0.63
571,1,1,0.79
572,1,1,0.66
573,1,1,0.71
574,1,1,0.84
575,1,1,0.71
576,1,0,0.31
577,1,1,0.89
578,1,1,0.59
579,1,1,0.79
580,1,1,0.75
581,1,1,0.76
582,1,1,0.86
583,1,1,0.89
584,1,1,0.67
585,1,1,0.77
586,1,1,0.84
587,1,1,0.78
588,1,1,0.65
589,1,1,0.7
590,1,1,0.78
591,1,1,0.78
592,1,0,0.46
593,1,1,0.84
594,1,1,0.61
595,1,1,0.88
596,1,0,0.53
597,1,1,0.84
598,1,0,0.48
599,1,0,0.47
600,1,0,0.53
601,1,1,0.86
602,1,1,0.58
603,1,0,0.46
604,1,1,0.66
605,1,1,0.84
606,1,1,0.79
607,1,1,0.89
608,1,1,0.62
609,1,1,0.68
610,1,1,0.94
611,1,1,0.82
612,1,1,0.75
613,1,1,0.68
614,1,1,0.7
615,1,1,0.69
616,1,1,0.74
617,1,1,0.7
618,1,1,0.95
619,1,0,0.35
620,1,1,0.89
621,1,1,0.61
622,1,1,0.79
623,1,0,0.44
624,1,0,0.42
625,1,1,0.91
626,1,1,0.58
627,1,1,0.84
628,1,1,0.71
629,1,1,0.74
630,1,1,0.96
631,1,1,0.68
632,1,1,0.75
633,1,0,0.37
634,1,1,0.82
635,1,1,0.56
636,1,0,0.31
637,0,1,0.91
638,0,1,0.59
639,0,0,0.2
640,0,0,0.04
641,0,1,0.64
642,0,0,0.11
643,0,1,0.65
644,0,1,0.67
645,0,1,0.8
646,0,0,0.38
647,0,0,0.42
648,0,1,0.65
649,0,0,0.42
650,0,1,0.7
651,0,0,0.4
652,0,0,0.51
653,0,1,0.83
654,0,0,0.4
655,0,0,0.37
656,0,1,0.73
657,0,1,0.64
658,0,0,0.51
659,0,0,0.19
660,0,0,0.26
661,0,0,0.05
662,0,0,0.03
663,0,0,0.11
664,0,0,0.48
665,0,1,0.67
666,0,0,0.09
667,0,0,0.09
668,0,0,0.4
669,0,0,0.12
670,0,0,0.06
671,0,0,0.44
