name,true_label,pred_label,prec
512,1,1,0.64
513,1,1,0.82
514,1,0,0.37
515,1,1,0.65
516,1,1,0.79
517,1,1,0.7
518,1,1,0.77
519,1,1,0.66
520,1,0,0.39
521,1,1,0.8
522,1,1,0.82
523,1,0,0.4
524,1,0,0.44
525,1,1,0.79
526,1,1,0.81
527,1,1,0.72
528,1,0,0.53
529,1,1,0.8
530,1,0,0.22
531,1,1,0.71
532,1,0,0.33
533,1,1,0.82
534,1,1,0.91
535,1,1,0.84
536,1,1,0.65
537,1,0,0.55
538,1,1,0.71
539,1,1,0.64
540,1,1,0.7
541,1,1,0.79
542,1,1,0.77
543,1,1,1.0
544,1,1,0.91
545,1,1,0.75
546,1,1,0.77
547,1,1,0.59
548,1,0,0.38
549,1,0,0.45
550,1,1,0.73
551,1,1,0.85
552,1,1,0.67
553,1,1,0.81
554,1,1,0.73
555,1,1,0.66
556,1,1,0.68
557,1,1,0.96
558,1,1,0.64
559,1,1,0.88
560,1,1,0.8
561,1,0,0.38
562,1,0,0.54
563,1,1,0.76
564,1,0,0.54
565,1,1,0.78
566,1,1,0.62
567,1,1,0.89
568,1,0,0.48
569,1,1,0.63
570,1,1,0.66
571,1,1,0.77
572,1,1,0.63
573,1,1,0.69
574,1,1,0.86
575,1,1,0.71
576,1,0,0.31
577,1,1,0.88
578,1,1,0.56
579,1,1,0.79
580,1,1,0.75
581,1,1,0.71
582,1,1,0.86
583,1,1,0.87
584,1,1,0.69
585,1,1,0.73
586,1,1,0.82
587,1,1,0.76
588,1,1,0.73
589,1,1,0.7
590,1,1,0.75
591,1,1,0.7
592,1,0,0.39
593,1,1,0.78
594,1,1,0.61
595,1,1,0.85
596,1,0,0.53
597,1,1,0.78
598,1,0,0.52
599,1,0,0.44
600,1,0,0.5
601,1,1,0.76
602,1,1,0.62
603,1,0,0.46
604,1,1,0.68
605,1,1,0.84
606,1,1,0.8
607,1,1,0.89
608,1,1,0.69
609,1,1,0.66
610,1,1,0.81
611,1,1,0.81
612,1,1,0.7
613,1,1,0.66
614,1,1,0.73
615,1,1,0.7
616,1,1,0.72
617,1,1,0.68
618,1,1,1.0
619,1,0,0.38
620,1,1,0.85
621,1,1,0.56
622,1,1,0.79
623,1,0,0.41
624,1,0,0.35
625,1,1,0.94
626,1,1,0.61
627,1,1,0.81
628,1,1,0.68
629,1,1,0.79
630,1,1,0.96
631,1,1,0.72
632,1,1,0.72
633,1,0,0.39
634,1,1,0.79
635,1,0,0.52
636,1,0,0.24
637,0,1,0.91
638,0,0,0.45
639,0,0,0.36
640,0,0,0.04
641,0,1,0.68
642,0,0,0.17
643,0,1,0.65
644,0,1,0.63
645,0,1,0.77
646,0,0,0.35
647,0,0,0.42
648,0,1,0.68
649,0,0,0.47
650,0,1,0.7
651,0,0,0.4
652,0,0,0.53
653,0,1,0.89
654,0,0,0.4
655,0,0,0.39
656,0,1,0.67
657,0,1,0.6
658,0,1,0.56
659,0,0,0.26
660,0,0,0.21
661,0,0,0.05
662,0,0,0.03
663,0,0,0.11
664,0,1,0.57
665,0,1,0.58
666,0,0,0.04
667,0,0,0.09
668,0,0,0.34
669,0,0,0.07
670,0,0,0.08
671,0,0,0.42
672,0,0,0.19
673,0,0,0.11
674,0,0,0.05
675,0,0,0.0
676,0,0,0.32
677,0,0,0.19
678,0,1,0.58
679,0,0,0.36
680,0,0,0.06
681,0,0,0.0
682,0,0,0.24
683,0,0,0.22
684,0,0,0.49
685,0,0,0.33
686,0,0,0.0
687,0,0,0.13
688,0,0,0.31
689,0,0,0.09
690,0,1,0.78
691,0,0,0.4
692,0,0,0.2
693,0,0,0.14
694,0,0,0.3
695,0,1,0.67
696,0,0,0.0
697,0,0,0.03
698,0,0,0.13
699,0,0,0.13
700,0,0,0.42
701,0,0,0.2
702,0,0,0.07
703,0,0,0.39
704,0,0,0.11
705,0,1,0.73
706,0,0,0.18
707,0,0,0.17
708,0,0,0.42
709,0,0,0.08
710,0,0,0.26
711,0,0,0.09
712,0,0,0.24
713,0,0,0.06
714,0,0,0.47
715,0,0,0.17
716,0,1,0.75
717,0,0,0.0
718,0,0,0.09
719,0,0,0.17
720,0,0,0.0
721,0,0,0.08
722,0,0,0.16
723,0,0,0.09
724,0,0,0.06
725,0,0,0.09
726,0,1,0.71
727,0,0,0.16
728,0,1,0.78
729,0,1,0.78
730,0,0,0.19
731,0,0,0.38
732,0,0,0.08
733,0,0,0.28
734,0,0,0.26
735,0,0,0.0
736,0,0,0.21
737,0,0,0.4
738,0,0,0.4
739,0,0,0.14
740,0,0,0.45
741,0,0,0.4
742,0,0,0.29
743,0,0,0.18
744,0,0,0.0
745,0,0,0.38
746,0,0,0.27
747,0,0,0.0
748,0,0,0.08
749,0,0,0.4
750,0,0,0.28
751,0,0,0.0
752,0,0,0.48
753,0,0,0.0
754,0,0,0.0
755,0,0,0.0
756,0,0,0.2
757,0,0,0.39
758,0,1,0.59
759,0,0,0.13
760,0,1,0.59
761,0,0,0.0
762,0,0,0.3
763,0,0,0.03
764,0,0,0.24
765,0,0,0.13
766,0,1,0.65
767,0,0,0.41
768,0,0,0.07
769,0,0,0.38
770,0,0,0.05
771,0,0,0.35
772,0,0,0.31
773,0,0,0.0
774,0,0,0.0
775,0,0,0.3
776,0,0,0.28
777,0,1,0.72
778,0,0,0.15
779,0,0,0.12
780,0,0,0.06
781,0,0,0.24
782,0,0,0.05
783,0,0,0.05
784,0,0,0.18
785,0,0,0.48
786,0,1,0.79
787,0,1,0.56
788,0,1,0.74
789,0,0,0.42
502,1,1,0.71
503,1,0,0.43
504,1,1,0.84
505,1,1,0.62
506,1,1,0.9
507,1,1,0.95
508,1,0,0.47
509,1,1,0.77
510,1,1,0.62
511,1,1,0.75
